id,name,rating,reviews,host_id,hourse_rules,Price_in_Rupees,Newlisting,Hostname,Property type,State,Country,No_of_Guests,No_of_bedrooms,Has_Wife,Has_Kitchen,Has_Parking
53744156.0,Doa Manzaral Kiralk Bungalov Tatil Villas,,,107878101,Checkin After 400 pmCheck out 1000 amNo smokingNo petsNo parties or events,4672.0,1,Muhammet,Entire villa ,Antalya,Turkey,4,2,1,1,0
31006192.0,,4.67,3.0,22474324,Checkin After 200 pmNo smokingNo petsShow moreShow more,5559.0,0,,Private room in cabin ,Tainan City,Taiwan,2,1,1,0,1
53650251.0,A2 Glamping in a private home where you can get away from the everyday and feel nature and sensibility at the same time,,,331613770,Checkin 300 pm  1000 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowedShow moreShow more,9455.0,1,Onda,Pension ,Jeju Province,South Korea,8,1,1,0,1
6.0462e+17,Three scandanevian style chalets in spellbound,,,73934429,,8901.0,1,Verma,Private room in bed and breakfast ,Uttarakhand,India,12,3,0,1,1
52763783.0,Nirvana  A Frame Cabin,5.0,3.0,425671475,Checkin 1100 am  200 pmCheck out 1100 amSelf checkin with lockboxPets are allowed,5135.0,0,Sukhbir,Private room in nature lodge ,Himachal Pradesh,India,2,1,1,1,1
48926523.0,Triangular FOREST HOUSE in Druskininkai center,,2.0,9720082,Checkin FlexibleSelf checkin with lockboxNo smokingNo parties or eventsPets are allowedShow moreShow more,15402.0,1,Dovile,Tiny home ,Alytaus apskritis,Lithuania,6,2,1,1,1
14188822.0,Lovely cabin in mountain village,4.84,113.0,86015344,Checkin 200 pm  1200 amCheck out 1000 amSelf checkin with lockboxNot suitable for infants under 2 yearsNo smokingNo petsNo parties or eventsShow moreShow more,6165.0,0,David,Entire chalet ,Preov Region,Slovakia,4,1,1,1,1
47945039.0,,4.78,125.0,89261367,Checkin After 300 pmSelf checkin with lockboxNo smokingPets are allowed,22259.0,0,Euji,Entire home ,Gangwon Province,South Korea,6,3,1,1,1
52140557.0,Patara tiny house 2,5.0,3.0,418146870,Checkin After 400 pmCheck out 1000 am,8078.0,0,Umit,Entire villa ,Antalya,Turkey,2,1,1,1,0
33343364.0,Glamping Forest Edge No3,,1.0,228484488,Checkin 400 pm  800 pmCheck out 1000 amSelf checkin with lockboxNo smokingNo parties or eventsPets are allowed,6669.0,1,Role,Room in bed and breakfast ,Kamnik,Slovenia,3,1,0,0,0
43198019.0,Sheep Village No 3 Solitary Family Pension Nearest Sheep Ranch,4.93,15.0,156697151,Checkin 300 pm  1000 pmCheck out 1100 amSelf checkin with keypadNo smokingNo petsShow moreShow more,13856.0,0,Sungho,Pension ,Gangwon Province,South Korea,6,3,1,1,1
28296902.0,Cottage wonderfull seaview  6 beds,4.88,42.0,128309276,Checkin After 300 pmCheck out 1000 amSelf checkin with lockboxNot suitable for infants under 2 yearsNo smokingNo petsNo parties or eventsShow moreShow more,10276.0,0,Lotte,Entire cabin ,Allinge,Denmark,6,3,0,1,1
2303660.0,Nature cottage,4.84,244.0,10540373,Checkin 400 pm  900 pmCheck out 1100 amNo smokingNo petsNo parties or events,6477.0,0,Viktor,Entire home ,Brandenburg,Germany,4,1,0,1,1
33343138.0,Glamping Forest Edge No2,,1.0,228484488,Checkin 400 pm  800 pmSelf checkin with lockboxPets are allowedSmoking is allowed,8336.0,1,Role,Room in bed and breakfast ,Kamnik,Slovenia,3,1,0,0,0
42164569.0,Superior Bungalow 02,,,138150836,Checkin FlexibleCheck out 1200 pmNo smokingNo pets,6744.0,1,Gede,Private room in bungalow ,South Sulawesi,Indonesia,2,1,1,0,1
5.47549e+17,BUNGALOW VLLA WITH NATURE AND LAKE VIEW,,,386223873,Checkin 200 pm  1200 amCheck out 1200 pmNo smokingNo petsNo parties or events,44109.0,1,Fatih,Entire villa ,Sakarya,Turkey,2,1,1,1,1
14681801.0,Krasnobrod Mites,4.67,3.0,89179010,Pets are allowed,6646.0,0,Klaudia,Entire home ,lubelskie,Poland,6,3,1,1,1
30916398.0,,5.0,3.0,22474324,Checkin After 200 pmNo smokingNo petsShow moreShow more,5559.0,0,,Private room in hut ,Tainan City,Taiwan,2,1,1,0,1
42459784.0,AFTERNOON CLOUD Ubud,4.57,68.0,333915643,Checkin After 200 pmNo smoking,3372.0,0,EcoHutCircle,Hut ,Bali,Indonesia,2,1,1,0,0
51874172.0,Valdo Cabin A piece of heaven on earth,5.0,27.0,71515516,Checkin After 400 pmCheck out 1100 amSelf checkin with lockboxNo smokingNo petsNo parties or events,15424.0,0,Paul,Entire cabin ,Judeul Sibiu,Romania,4,2,1,1,1
32998610.0,Alhib Farm Exclusive Homestay Accommodation,4.9,188.0,181881911,Checkin 100 pm  400 pmCheck out 1100 amNo smokingPets are allowedShow moreShow more,15164.0,0,MarvinAlbert,Farm stay ,Gitnang Kabisayaan,Philippines,6,1,0,1,1
46077082.0,Family wildrootstay  unique A Frame House,4.85,34.0,10861169,Checkin 300 pm  600 pmCheck out 1200 pmNo petsSmoking is allowedShow moreShow more,10386.0,0,Sabeeh,Farm stay ,Kerala,India,7,2,1,1,1
45389256.0,Luxury Bungalow within walking distance to the beach,4.96,69.0,256229027,Checkin After 300 pmCheck out 1100 amNo smokingNo petsNo parties or events,3173.0,0,Gokhan,Entire bungalow ,Mula,Turkey,3,1,1,1,1
49527209.0,LivadaThe tiny Aframe Housewificad baiedu,4.99,97.0,380545308,Checkin 300 pm  1200 amCheck out 1200 pmNot suitable for infants under 2 yearsNo smokingNo petsShow moreShow more,3062.0,0,RobertDiana,Tiny home ,Hunedoara County,Romania,3,1,1,1,1
6.25113e+17,Luxury Vacation Bungalow with Private Pool in Fethiye,5.0,6.0,307794921,Checkin After 200 pmCheck out 1000 am,8812.0,0,Bersan,Entire villa ,Mula,Turkey,4,2,1,1,1
49217550.0,Varena Treehouse South,4.93,86.0,116526781,Checkin After 300 pmCheck out 1200 pmSelf checkin with lockboxNo smokingNo petsNo parties or events,10056.0,0,Antanas,Treehouse ,Alytaus apskritis,Lithuania,2,1,1,1,1
22727656.0,Zen Bungalow 1 atop lush valley by the beach,4.96,114.0,7451840,Checkin After 200 pmCheck out 1200 pmNot suitable for children and infantsNo petsNo parties or eventsSmoking is allowed,4905.0,0,Andi,Entire bungalow ,Bali,Indonesia,2,1,1,1,1
28232947.0,Triangle Palms Native Villa by C9 w Jungle View,4.82,65.0,147132387,Checkin 100 pm  700 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowedShow moreShow more,3557.0,0,TrianglePalms,Entire villa ,Caraga,Philippines,4,1,1,0,1
53192335.0,galle quiet and peaceful on the edge of the city,4.71,7.0,374071187,Checkin 400 pm  800 pmCheck out 1000 amPets are allowed,9261.0,0,Fatih,Entire bungalow ,Mula,Turkey,2,1,1,1,1
41120924.0,The forest house,5.0,7.0,15821497,Checkin After 100 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowed,9966.0,0,Jorjia,Earthen home ,Ano Korakiana,Greece,2,1,1,1,1
49626295.0,HAPPY NEST CABIN,5.0,38.0,316387996,Checkin After 200 pmCheck out 1100 amSelf checkin with lockboxNo smokingNo pets,6490.0,0,Iryna,Entire chalet ,Lvivska oblast,Ukraine,4,1,1,1,1
6.05465e+17,Luxury Suite 1Bedroom Tent With Private Hot Pool,4.67,3.0,154917254,Checkin After 200 pmCheck out 1200 pm,7747.0,0,BaliHome,Private room in tent ,Bali,Indonesia,2,1,1,0,1
28573139.0,THE NEST 2BR Charming BeachFront home HIN KONG,4.98,91.0,89960116,Checkin 300 pm  900 pmCheck out 1100 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,11401.0,0,Rachel Stu,Entire home ,ST,Thailand,5,2,1,1,1
5.75233e+17,The Rancho Relaxo,4.9,32.0,447885549,Checkin After 200 pmCheck out 1200 pmPets are allowedSmoking is allowed,5436.0,0,Zaravelia,Ranch ,Ioannina,Greece,4,1,1,1,1
43723897.0,The Blue Moon In Orange Garden,4.96,53.0,270690869,Checkin After 200 pmCheck out 1100 amNo smokingNo petsShow moreShow more,5971.0,0,Tark Oksana,Entire bungalow ,Mula,Turkey,3,1,1,1,1
6.12971e+17,haaziko az erdszli kabin a Dunakanyarban,5.0,25.0,455976441,Checkin After 300 pmCheck out 1000 amSelf checkin with lockboxNo smokingNo petsNo parties or events,7761.0,0,Pter,Entire chalet ,Esztergom,Hungary,3,1,1,1,1
5.9054e+17,The Brides Chalet Room,4.82,11.0,41472409,Checkin After 300 pm,3970.0,0,Linda,Entire chalet ,Qarku i Shkodrs,Albania,2,1,1,1,0
6.25688e+17,Creative minimalist cottage near Kampinos,,2.0,84708236,Checkin After 300 pmNot suitable for children and infantsNo smokingNo parties or eventsPets are allowed,8882.0,1,Micha,Tiny home ,Mazowieckie,Poland,2,1,0,0,1
53106903.0,Lu Ilies cabin,4.8,15.0,429921050,Checkin After 300 pmNo smokingNo petsNo parties or eventsShow moreShow more,10035.0,0,Madalina,Entire cabin ,Braov County,Romania,6,3,1,1,1
53695815.0,A frame House,5.0,6.0,358305429,Checkin After 200 pmCheck out 1100 amNo smokingPets are allowed,8979.0,0,Daniela,Treehouse ,Judeul Sibiu,Romania,4,1,1,1,1
6.49095e+17,Daegwallyeong Emotional AccommodationIl Oh HouseRelaxing Sunday morning,5.0,7.0,439033515,Checkin After 400 pmCheck out 1100 amSelf checkin with keypadNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,13437.0,0,Kyung,Entire home ,Gangwon Province,South Korea,4,2,1,1,1
26014670.0,MH Camping House near Daegwallyeong Sheep Ranch karaoke air conditioning in each roomIndividual BBQ 2nd floor terrace,4.97,231.0,195328499,Checkin After 300 pmCheck out 1100 amSelf checkin with keypadNo smokingNo pets,16627.0,0,,Pension ,Gangwon Province,South Korea,6,3,1,1,1
18282451.0,The oak house in Ano Korakiana,4.96,99.0,15821497,Checkin After 100 pmCheck out 1100 amNot suitable for children and infantsNo smokingNo parties or eventsPets are allowedShow moreShow more,6795.0,0,Jorjia,Entire place ,    ,Greece,2,1,1,1,1
43467340.0,Minimalist Designer AFrame Cabin Outdoor Jacuzzi,4.64,14.0,2372888,Checkin After 200 pmCheck out 1000 amNot suitable for infants under 2 yearsNo smokingNo petsNo parties or eventsShow moreShow more,9668.0,0,Yurda,Tiny home ,Mula,Turkey,2,1,1,1,1
41611002.0,Villa overlooking the Balkan Mountains,5.0,120.0,191571720,Checkin After 300 pmNo smokingPets are allowed,7995.0,0,Krasimir,Entire villa ,Lovech,Bulgaria,6,2,1,1,1
51212809.0,MyLarda two bedroom Cottage with Ushba view,4.83,29.0,414539768,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or events,9103.0,0,Ana,Entire cottage ,SamegreloZemo Svaneti,Georgia,5,2,1,1,1
43508005.0,Zen Garden,4.94,16.0,339198914,Checkin 300 pm  1200 amCheck out 1100 amSelf checkin with lockboxNo pets,4349.0,0,Daniel,Tent ,Judeul Bihor,Romania,6,3,0,1,1
54140609.0,Countryside Bed  Breakfast near Kuala Kangsar,4.74,19.0,117359331,Checkin 200 pm  1200 amCheck out 1100 amSelf checkin with lockboxNo petsSmoking is allowedShow moreShow more,2859.0,0,Teyra,Private room in bed and breakfast ,Perak,Malaysia,4,2,0,0,1
5.97123e+17,Private pool private parking and detached house with BBQ,,2.0,452576070,Checkin 300 pm  1100 pmCheck out 1100 amSelf checkin with lockboxNo smokingNo petsShow moreShow more,4023.0,1,Ufuk,Entire bungalow ,Mula,Turkey,3,1,0,1,1
5.78966e+17,Arhico Cabin II,5.0,9.0,435220638,Checkin After 300 pmSelf checkin with lockbox,3624.0,0,Vali,Tiny home ,Judeul Suceava,Romania,3,1,1,0,1
5.75691e+17,Omah Blarak  Barn C,,,447719925,Checkin After 300 pmCheck out 1100 amSelf checkin with building staffNot suitable for infants under 2 yearsNo petsNo parties or eventsSmoking is allowed,1533.0,1,Bambang,Private room in barn ,Daerah Istimewa Yogyakarta,Indonesia,2,1,1,1,1
41976362.0,Awandaru village a Frame Jogja Hidden Paradise,,,180621600,Show moreShow more,4308.0,1,Aku DanJogja,Hut ,Daerah Istimewa Yogyakarta,Indonesia,4,1,0,1,1
50873881.0,NORDIC CABIN,,1.0,117104213,Checkin After 400 pmCheck out 1200 amNot suitable for children and infantsNo smokingNo petsNo parties or events,14536.0,1,Alina,Entire cabin ,Judeul Cluj,Romania,4,2,1,1,0
22269939.0,Zen Bungalows lush valley beach stay,4.96,28.0,7451840,Checkin After 200 pmCheck out 1200 pmNo petsNo parties or eventsSmoking is allowed,8584.0,0,Andi,Entire villa ,Bali,Indonesia,4,2,1,1,1
50108946.0,Camp Lipovo mountain cabin 2,5.0,22.0,340045790,Checkin After 200 pmCheck out 1100 amNo smokingPets are allowed,3890.0,0,Robin EnLoes,Entire cabin ,Optina Kolain,Montenegro,3,1,1,1,1
14904173.0,Glamping villa in Camp Korita,4.75,123.0,93587386,Checkin 200 pm  800 pmCheck out 1000 amPets are allowedSmoking is allowedShow moreShow more,5478.0,0,CampKorita,Private room ,Tolmin,Slovenia,2,1,1,1,0
6.21034e+17,Boutique Aframe cabin in Bohemian Switzerland,,2.0,624805,Checkin After 300 pmCheck out 1100 amSelf checkin with lockboxNot suitable for infants under 2 yearsNo smokingNo parties or eventsPets are allowed,14700.0,1,Klara,Tiny home ,steck kraj,Czechia,2,1,1,1,1
5.97833e+17,Dream Tiny House 2Foa RoadAframes with a fireplace,5.0,5.0,367182567,Checkin After 200 pmCheck out 1200 pmSelf checkin with lockboxNo smokingPets are allowed,4134.0,0,Umut,Entire bungalow ,zmir,Turkey,3,1,0,1,1
52464662.0,Cays is quiet and peaceful on the edge of the city,,2.0,374071187,Checkin 400 pm  800 pmCheck out 1000 amNot suitable for infants under 2 yearsNo smokingNo pets,10805.0,1,Fatih,Treehouse ,Mula,Turkey,2,1,1,1,1
22619183.0,Unique cabin High Coast sea and forest view,4.97,90.0,57229790,Checkin After 300 pmCheck out 1100 amSelf checkin with lockboxNo smokingNo parties or eventsPets are allowedShow moreShow more,10357.0,0,Johan,Tower ,Vsternorrlands ln,Sweden,4,2,0,1,1
45633682.0,Fairytale Cottage,4.84,68.0,199028955,Checkin 200 pm  1000 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowed,4734.0,0,Martin,Entire cottage ,Zalasznt,Hungary,4,2,1,1,1
54139371.0,Awandaru Village Triangular House,,,438907148,Checkin After 200 pmCheck out 1200 pmNo smokingNo pets,3807.0,1,Awandaru,Private room in nature lodge ,Special Region of Yogyakarta,Indonesia,4,1,0,1,0
52160856.0,Forest FoRest Forest  Relax Activities,4.96,26.0,404136873,Checkin 300 pm  900 pmCheck out 1100 amNo petsSmoking is allowed,9094.0,0,,Entire guest house ,Gangwon Province,South Korea,6,2,1,1,1
6.31758e+17,Seehtte Strandhaus directly in Lake Neusied,,,156081798,Checkin After 300 pmCheck out 1000 amSelf checkin with lockboxNot suitable for children and infantsNo smokingNo petsNo parties or events,23023.0,1,Laila,Entire chalet ,Burgenland,Austria,4,1,1,1,0
6.27588e+17,Lika Sunset Bojana,5.0,9.0,54227097,Checkin 100 pm  1200 amCheck out 1000 am,6034.0,0,Jurica,Private room ,LikaSenj County,Croatia,2,1,1,1,1
50120859.0,Double  Cabin in mestia,4.7,10.0,80636603,Checkin After 200 pmSelf checkin with building staffNo smokingPets are allowed,4643.0,0,Tatia,Hut ,SamegreloZemo Svaneti,Georgia,2,1,1,0,1
53764660.0,Circle quiet and peaceful on the edge of the city,,1.0,374071187,Checkin 300 pm  800 pmCheck out 1100 am,8246.0,1,Fatih,Entire bungalow ,Mula,Turkey,2,1,1,1,1
5.77223e+17,pool jacuzzilarge gardenbarbecueisolated holiday ,,1.0,428424899,No smokingNo petsNo parties or events,5908.0,1,Mustafa,Entire villa ,Mula,Turkey,2,1,1,1,1
5.6133e+17,Bungalow with Private Pool and Garden in Fethiye,,1.0,441414894,Checkin After 400 pmCheck out 1000 amSelf checkin with building staffNo smokingNo petsNo parties or events,6589.0,1,Tamer,Entire bungalow ,Mula,Turkey,2,1,1,1,1
50609309.0,Tana dell Lupo,,,297867380,,12990.0,1,Larisa,Entire cabin ,BistriaNsud County,Romania,6,3,1,1,1
51585933.0,Charming 1Bedroom Cabin near Kilimanjaro Airport,4.94,33.0,417588160,No smokingPets are allowedShow moreShow more,4551.0,0,Nathaniel,Private room in farm stay ,Arusha Region,Tanzania,2,1,1,0,1
6.21363e+17,A  House with outdoor hot tub,5.0,8.0,38231259,Checkin After 300 pmPets are allowed,7773.0,0,Mark,Barn ,Sicilia,Italy,3,2,1,1,0
6512620.0,Villa Sunnyside Gartenhaus,4.99,124.0,25849825,Checkin After 400 pmCheck out 1100 amNo petsNo parties or events,5072.0,0,Harriet,Tiny home ,Sachsen,Germany,2,1,1,1,1
44409425.0,Are you ready for a bungalow just for you,,,354263152,Checkin After 400 pmCheck out 1000 amNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,9827.0,1,Ramazan,Tiny home ,Mula,Turkey,2,1,1,1,1
5.59299e+17,Bungalow with Private Pool in Fethiye,,2.0,441414894,Checkin 400 pm  1200 amCheck out 1000 amSelf checkin with building staffNo smokingNo petsNo parties or events,9507.0,1,Tamer,Entire bungalow ,Mula,Turkey,2,1,1,1,1
51766433.0,Stardust Bungalows,4.67,3.0,273031178,Checkin After 300 pmCheck out 1100 amNo smokingNo pets,4516.0,0,Metin,Entire home ,Mula,Turkey,4,2,0,1,1
5.96503e+17,Pyeongchang Daegwanryeong Pension  Pretty Pension  Gangneung Pension  Couple Accommodation  Private Pension  On the way to Sheep Farm  Daegwanryeong Yodelay Pension,4.75,8.0,452440802,Checkin After 300 pmCheck out 1100 amSelf checkin with lockboxNo smokingNo petsNo parties or events,12320.0,0,,Entire holiday home ,Gangwon Province,South Korea,3,2,1,1,1
37780297.0,Unique AShape guest house  cottagge,4.92,110.0,285000960,Checkin 200 pm  1000 pmCheck out 1200 pmNot suitable for infants under 2 yearsNo smokingNo pets,3834.0,0,Azmir,Entire cottage ,Selangor,Malaysia,5,1,1,1,1
53679780.0,Domek KOTlina,5.0,8.0,434740545,Checkin After 300 pmCheck out 1100 am,6646.0,0,Pawe,Entire chalet ,Dolnolskie,Poland,6,2,1,1,1
19934055.0,PHU NAM HOUSE  CABIN A,4.87,69.0,140882023,Checkin 300 pm  800 pmCheck out 1100 amPets are allowed,590.0,0,BaoSang,Private room in cabin ,Kampot Province,Vietnam,2,4,1,1,0
34066486.0,A secluded wooden cottage on the Danube,4.9,79.0,3203624,Checkin After 300 pmCheck out 1100 amSelf checkin with building staffNo smokingNo parties or eventsPets are allowedShow moreShow more,4434.0,0,Pawel,Entire cottage ,maopolskie,Poland,4,1,1,1,1
53589752.0,Cabana Triangle House Parang,5.0,9.0,73034570,Checkin After 300 pmCheck out 1200 pmNot suitable for children and infantsNo smokingNo petsNo parties or events,8195.0,0,Alexandra,Tiny home ,Judeul Hunedoara,Romania,2,1,1,1,1
39671737.0,Noszvaj Cabin  Cosy lodge in the woods,4.89,19.0,123292649,Checkin After 300 pmCheck out 1000 amSelf checkin with smart lockNot suitable for infants under 2 yearsNo smokingNo parties or eventsPets are allowed,7075.0,0,Peter,Entire cabin ,Noszvaj,Hungary,4,2,1,1,1
53751669.0,BLUSH by Kabani Riverside,,2.0,17435238,Checkin After 200 pmCheck out 1200 pmSelf checkin with building staffPets are allowed,4565.0,1,Dilip,Tiny home ,Kerala,India,4,1,1,0,1
26357598.0,A wooden cabin surrounded by greeneryPred Peklom,4.9,93.0,58898506,Checkin After 400 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowedShow moreShow more,3986.0,0,Anja,Entire cabin ,Vrhnika,Slovenia,2,1,0,1,1
53222557.0,Livada 46,4.67,3.0,171936241,Checkin After 300 pmCheck out 1200 pmNo smoking,14309.0,0,Steopoaie,Entire cabin ,Maramure County,Romania,4,2,1,1,1
5.70609e+17,Cabana cu sobita semineu 6,5.0,3.0,445939352,Checkin After 300 pm,10778.0,0,Dumitru,Entire cabin ,Judeul Braov,Romania,2,1,1,1,1
45355415.0,Cottage Bukov,4.8,52.0,95661628,Checkin After 300 pmCheck out 1100 amNo smokingPets are allowed,2412.0,0,Zdenko,Entire chalet ,Trnavsk kraj,Slovakia,4,3,0,1,1
5.73581e+17,Honeymoon Villa with Private Pool for 2,,,386223873,Checkin 400 pm  1200 amCheck out 1000 amNo smokingNo petsNo parties or events,6873.0,1,Fatih,Entire villa ,Antalya,Turkey,2,1,1,1,1
22090113.0,Exquisite Solace,4.96,54.0,10029470,Checkin 200 pm  1200 amCheck out 1100 amSelf checkin with building staffNot suitable for children and infantsNo smokingNo parties or eventsPets are allowedShow moreShow more,2731.0,0,Uthpala Supipi,Entire chalet ,Dambulla,Sri Lanka,4,1,0,0,1
53784643.0,AfreimQuiet Corner,4.75,4.0,313061333,Checkin After 200 pmCheck out 1200 pm,4786.0,0,Nataliia,Entire place ,Zakarpattia Oblast,Ukraine,4,1,1,1,1
26576389.0,Mountains and Lakes  Rust  Seehtte,4.77,22.0,52276172,Checkin 300 pm  600 pmCheck out 1000 amSelf checkin with lockboxNo smokingNo parties or eventsPets are allowedShow moreShow more,25331.0,0,David,Entire chalet ,Burgenland,Austria,5,2,1,1,1
53443687.0,Soul Camp Nowcin,,,432462699,Checkin 400 pm  1000 pmCheck out 1100 amNo smokingPets are allowed,8335.0,1,Arkadiusz,Entire holiday home ,Pomorskie,Poland,6,2,1,1,1
50840560.0,Casa Ugni Blanc  Tiny House  Hidden Paradise,5.0,3.0,116196830,Checkin 400 pm  900 pmCheck out 1100 amSelf checkin with lockboxNot suitable for infants under 2 yearsNo smokingNo parties or events,12287.0,0,Poyraz,Tiny home ,Mula,Turkey,2,1,1,1,1
42182855.0,Oak House  wooden cottage in the Carpathians,4.93,15.0,334868930,Checkin 200 pm  1200 amCheck out 1200 pmSelf checkin with lockboxPets are allowedSmoking is allowed,7977.0,0,,Entire home ,IvanoFrankivska oblast,Ukraine,8,3,1,1,1
6.00762e+17,Bungalow villa in forest with olives in Urla,5.0,4.0,44633009,Checkin 300 pm  1000 pmCheck out 1200 pmPets are allowed,12544.0,0,Aytu,Treehouse ,Zeytinler Urla,Turkey,4,2,1,1,1
19279397.0,Poldis glamping cabin on Mares ranch,4.89,59.0,133680368,Checkin 500 pm  700 pmCheck out 1100 amSelf checkin with building staffNot suitable for infants under 2 yearsNo smokingPets are allowedShow moreShow more,5771.0,0,Andreja,Farm stay ,Radovljica,Slovenia,4,1,0,0,1
48383588.0,HOT DEAL Villa with view in Ubud  daily Bfast,4.8,5.0,42550669,Checkin 200 pm  900 pmCheck out 1200 pmNo petsSmoking is allowedShow moreShow more,14023.0,0,IslandEscape,Private room in resort ,Bali,Indonesia,2,1,1,0,1
